ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
48,Texas,TX,48173,Glasscock County,48173,"Glasscock County, Texas",900.217266367348,1068,166,488,56,415,54,108,90,6,9,17,22,103,55,240,175,136,50,265,120,100,52,26,39,74,74,386,219,0,21,61,48,49,45,5,9,0,15,10.1,8.3,1.3,2.0,4.1,5.3,13.9,7.2,22.5,14.8,12.7,5.8,24.8,9.1,9.4,5.1,6.3,9.4,7.5,7.4,36.1,19.7,0.0,4.3,12.5,9.4,11.8,10.7,1.2,2.3,0.0,1.4,0.0198,0.0514,0.0119,0.3834,0.8696,1.3361,0.1146,0.1621,0.6364,0.0593,0.5059,0.8538,2.2175,0.336,0.3518,0.3518,0.3518,0.0,0.4229,0.9842,0.0395,0.0,1.4466,0.1067,5.352,0.1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,942,83,54,0,15,334,168,0,15,0,15,0,15,52,71,0,15,20.0,12.4,0.0,4.6,31.3,13.7,0.0,4.6,0.0,4.6,0.0,4.6,4.9,6.5,0.0,4.6
48,Texas,TX,48175,Goliad County,48175,"Goliad County, Texas",852.010747490424,7092,0,3532,18,2720,158,1496,358,144,85,436,122,784,190,781,202,1696,68,1479,30,1117,176,67,41,152,117,3026,15,22,34,553,136,21,36,234,108,110,43,21.4,5.1,4.8,2.8,16.0,4.4,15.5,3.7,11.2,2.9,23.9,1.0,20.9,0.4,16.0,2.5,2.5,1.5,2.2,1.7,42.7,0.2,0.6,1.0,15.7,3.9,0.8,1.3,8.6,3.8,1.6,0.6,0.2964,0.5494,0.17,0.5217,0.0711,1.6086,0.1818,0.8419,0.2095,0.5415,0.0553,0.3281,1.9763,0.17,0.4941,0.4941,0.4941,0.2213,0.6206,0.0711,0.917,0.4427,2.2727,0.3834,6.3517,0.1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5112,759,175,319,74,2543,0,10,20,23,20,0,21,131,64,0,21,27.9,5.7,4.5,1.0,35.9,0.0,0.1,0.3,0.3,0.3,0.0,0.7,1.8,0.9,0.0,0.7
48,Texas,TX,48177,Gonzales County,48177,"Gonzales County, Texas",1066.685872627924,19736,0,8947,25,7412,210,4669,618,90,55,1588,279,2882,373,3678,536,3336,86,5257,16,3181,307,600,170,1217,310,11827,32,158,108,1836,246,436,121,612,171,326,8,24.0,3.2,1.0,0.6,21.4,3.7,22.6,2.9,18.9,2.8,16.9,0.4,26.6,0.1,16.4,1.6,8.1,2.3,6.6,1.7,59.9,0.2,1.8,1.2,20.5,2.7,5.9,1.6,8.3,2.3,1.7,0.0,0.4427,0.0395,0.5059,0.8103,0.668,2.4664,0.498,0.4545,0.7866,0.5968,0.7431,0.8182,3.3992,0.9447,0.7668,0.7668,0.7668,0.4625,0.8221,0.8182,0.9051,0.4704,3.4783,0.9289,10.1107,0.8419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,17790,1381,189,1205,103,10306,0,105,36,0,23,49,74,137,78,25,36,18.6,2.5,6.1,0.5,52.2,0.0,0.5,0.2,0.0,0.3,0.2,0.4,0.7,0.4,0.1,0.2
48,Texas,TX,48179,Gray County,48179,"Gray County, Texas",925.973630785258,21272,0,10005,54,8021,235,5606,642,516,147,1967,322,2591,292,3825,522,3430,60,5370,14,2608,321,563,159,866,253,8268,102,349,176,458,149,244,137,259,110,1645,53,28.7,3.3,5.4,1.5,24.5,3.9,18.4,2.1,19.5,2.7,16.1,0.3,25.2,0.1,13.3,1.6,7.0,2.0,4.3,1.3,38.9,0.5,3.5,1.8,4.6,1.5,3.1,1.7,3.2,1.4,7.7,0.2,0.6719,0.6403,0.7589,0.664,0.7154,3.4505,0.8221,0.3953,0.6601,0.3123,0.6206,0.6759,2.6642,0.6364,0.419,0.419,0.419,0.6601,0.0711,0.4229,0.2451,0.8458,2.245,0.3518,8.7787,0.6482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21541,1360,244,959,107,6475,0,172,6,144,54,26,42,382,104,110,102,17.0,3.0,4.5,0.5,30.4,0.0,0.8,0.1,0.7,0.3,0.1,0.2,1.8,0.5,0.5,0.5
48,Texas,TX,48181,Grayson County,48181,"Grayson County, Texas",932.828875270176,137008,0,58923,95,52084,687,26497,2024,2606,494,13206,915,8865,779,22542,1613,24528,42,32522,0,18788,1143,3479,566,3092,533,36313,462,4112,553,5771,553,1569,349,1980,364,2353,53,19.7,1.5,3.9,0.7,25.4,1.7,9.6,0.8,16.6,1.2,17.9,0.1,23.7,0.0,13.8,0.8,6.7,1.1,2.4,100.0,26.5,0.3,7.0,0.9,9.8,0.9,3.0,0.7,3.8,0.7,1.7,0.0,0.2451,0.3597,0.8142,0.1067,0.4625,1.9882,0.3202,0.5217,0.502,0.3439,0.5652,0.3715,2.3043,0.3913,0.1858,0.1858,0.1858,0.8379,0.3123,0.3834,0.3755,0.4704,2.3795,0.419,6.8578,0.3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130109,8246,736,7241,492,19982,0,2057,280,617,160,76,78,5804,624,536,362,15.8,1.4,5.3,0.4,14.6,0.0,1.5,0.2,0.5,0.1,0.1,0.1,4.2,0.5,0.4,0.3
48,Texas,TX,48183,Gregg County,48183,"Gregg County, Texas",273.380351605402,124245,0,53265,74,47008,677,30758,2402,2168,467,12091,1005,10874,967,20695,1558,19479,99,31964,0,15937,1063,3825,568,3109,457,54876,534,5645,552,4086,536,1454,293,2444,372,4637,88,25.6,2.0,3.7,0.8,25.7,2.1,13.6,1.2,17.0,1.3,15.7,0.1,25.7,0.0,13.1,0.9,8.2,1.2,2.7,0.4,44.2,0.4,10.6,1.0,7.7,1.0,3.0,0.6,5.2,0.8,3.7,0.1,0.498,0.3281,0.8419,0.3636,0.498,2.5296,0.5138,0.3636,0.7154,0.2964,0.751,0.4111,2.5375,0.5494,0.5375,0.5375,0.5375,0.8972,0.1976,0.3834,0.5929,0.6957,2.7668,0.6285,8.3714,0.6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154553,6334,684,23899,829,24391,0,1402,220,137,69,66,86,4836,1001,145,203,13.5,1.4,19.2,0.7,19.6,0.0,1.1,0.2,0.1,0.1,0.1,0.1,3.9,0.8,0.1,0.2
48,Texas,TX,48185,Grimes County,48185,"Grimes County, Texas",787.465971516782,29442,0,12038,64,9769,293,6402,991,696,240,2089,368,3877,494,4732,821,5362,0,6595,0,3754,470,651,199,953,296,12346,212,181,110,2232,280,489,180,313,113,3480,159,24.7,3.8,5.6,2.0,21.4,3.7,19.2,2.5,18.2,3.1,18.2,0.0,22.4,0.0,14.4,1.8,6.6,2.0,3.4,1.1,41.9,0.7,1.5,0.9,18.5,2.3,5.0,1.8,3.2,1.2,11.8,0.5,0.4625,0.6759,0.5059,0.6957,0.6166,2.9566,0.6957,0.5296,0.3399,0.3953,0.5455,0.5494,2.3597,0.4348,0.4862,0.4862,0.4862,0.4111,0.747,0.7391,0.2451,0.913,3.0553,0.7826,8.8578,0.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,26342,2068,362,3456,417,7288,0,108,77,148,96,0,28,1158,364,188,208,21.2,3.6,11.7,1.4,24.8,0.0,0.4,0.3,0.5,0.3,0.0,0.2,3.9,1.2,0.6,0.7
48,Texas,TX,48187,Guadalupe County,48187,"Guadalupe County, Texas",711.251414717328,173828,0,65166,104,60463,634,28214,2752,3676,637,12083,1032,12608,957,19741,1417,24746,108,42513,0,23494,1467,3529,491,4523,747,90182,386,1973,412,9229,770,2437,464,1656,323,1868,39,16.4,1.6,4.3,0.7,20.0,1.7,10.9,0.8,11.5,0.8,14.2,0.1,24.5,0.0,13.7,0.9,5.9,0.8,2.8,0.5,51.9,0.2,3.1,0.6,14.2,1.2,4.0,0.8,2.7,0.5,1.1,0.0,0.1423,0.4466,0.3874,0.1858,0.0909,1.253,0.0949,0.2609,0.6008,0.3281,0.4664,0.4269,2.0831,0.2292,0.668,0.668,0.668,0.6245,0.5138,0.5968,0.1621,0.2688,2.166,0.3281,6.1701,0.1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135170,5314,544,13100,615,67761,0,2748,363,150,91,36,55,5668,872,719,360,8.8,0.9,7.5,0.4,39.0,0.0,1.6,0.2,0.1,0.1,0.0,0.1,3.3,0.5,0.4,0.2
48,Texas,TX,48189,Hale County,48189,"Hale County, Texas",1004.679652439146,32525,0,13396,37,10997,375,9712,906,682,223,2512,399,5014,499,6818,769,4513,132,8787,58,3760,394,1420,324,1943,458,22228,74,750,223,953,259,432,168,412,165,2364,43,32.1,3.0,4.7,1.5,22.8,3.5,25.2,2.5,22.3,2.5,13.9,0.4,27.0,0.2,12.3,1.3,12.9,2.9,6.4,1.5,68.3,0.2,5.6,1.7,7.1,1.9,3.9,1.5,3.7,1.5,7.3,0.1,0.8024,0.5217,0.6324,0.8656,0.8577,3.6798,0.9012,0.2332,0.8142,0.2253,0.9644,0.8063,3.0434,0.8419,0.834,0.834,0.834,0.8024,0.1542,0.581,0.3636,0.83,2.7312,0.6126,10.2884,0.8696,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,32924,2277,362,1273,199,20029,0,194,6,33,38,28,33,599,211,72,56,20.7,3.1,3.9,0.6,61.6,0.0,0.6,0.1,0.1,0.1,0.1,0.1,1.8,0.6,0.2,0.2
48,Texas,TX,48191,Hall County,48191,"Hall County, Texas",883.49157521873,2847,0,1754,13,1145,82,904,162,95,50,161,68,360,68,592,133,641,52,625,10,494,113,124,60,98,68,1310,15,13,14,96,41,73,31,38,28,65,6,32.3,5.8,7.5,3.9,14.1,5.9,18.2,3.3,21.2,4.8,22.5,1.8,22.0,0.4,17.7,4.0,10.9,5.2,3.6,2.5,46.0,0.5,0.8,0.8,5.5,2.3,6.4,2.7,3.3,2.4,2.3,0.2,0.8063,0.8814,0.0909,0.6522,0.8024,3.2332,0.751,0.7945,0.2964,0.6957,0.917,0.5968,3.3004,0.9209,0.5889,0.5889,0.5889,0.2648,0.0949,0.8617,0.2727,0.5771,2.0712,0.2925,9.1937,0.7115,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2485,356,88,186,45,1002,0,12,17,3,5,0,15,107,44,0,15,31.1,7.1,6.5,1.6,35.2,0.0,0.4,0.6,0.1,0.2,0.0,1.7,3.8,1.5,0.0,1.7
48,Texas,TX,48193,Hamilton County,48193,"Hamilton County, Texas",835.914205689786,8244,0,4352,17,3131,175,2207,427,98,64,706,172,621,160,1215,239,2123,55,1738,26,1607,242,168,93,252,127,1420,11,16,20,304,115,109,48,108,63,274,12,27.5,5.3,2.8,1.8,22.5,5.3,10.7,2.7,15.1,3.0,25.8,0.7,21.1,0.3,20.0,3.0,5.4,3.0,3.2,1.6,17.2,0.1,0.4,0.5,7.0,2.6,3.5,1.5,3.4,2.0,3.3,0.1,0.6245,0.1937,0.5889,0.1621,0.3083,1.8775,0.2767,0.8933,0.2292,0.834,0.3913,0.502,2.8498,0.7628,0.0553,0.0553,0.0553,0.17,0.1502,0.5099,0.3043,0.6798,1.8142,0.2016,6.5968,0.2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7295,548,159,78,49,1160,0,3,7,19,28,9,15,151,54,0,21,17.5,4.9,0.9,0.6,14.1,0.0,0.0,0.1,0.2,0.3,0.1,0.2,1.8,0.7,0.0,0.6
48,Texas,TX,48195,Hansford County,48195,"Hansford County, Texas",919.809499613892,5270,0,2283,11,1763,115,1104,378,110,87,278,110,912,152,885,241,718,94,1518,29,617,157,60,43,402,154,2714,21,3,21,167,76,50,32,82,58,76,10,21.3,7.3,4.3,3.4,15.8,6.2,27.8,4.5,17.0,4.6,13.6,1.8,28.8,0.5,11.9,3.0,3.4,2.4,8.2,3.2,51.5,0.4,0.1,0.9,7.3,3.3,2.8,1.8,4.7,3.2,1.4,0.2,0.2885,0.4466,0.1542,0.9012,0.498,2.2885,0.4427,0.2134,0.8735,0.1858,0.1225,0.8656,2.2608,0.3478,0.6601,0.6601,0.6601,0.1107,0.166,0.3162,0.5059,0.3874,1.4862,0.1146,6.6956,0.2846,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5025,267,97,11,55,2584,0,6,10,20,23,0,21,93,47,0,21,15.1,5.3,0.2,1.0,49.0,0.0,0.1,0.2,0.4,0.4,0.0,0.9,1.8,0.9,0.0,0.9
48,Texas,TX,48197,Hardeman County,48197,"Hardeman County, Texas",695.113865795474,3541,0,1819,90,1304,104,742,158,46,30,188,60,372,99,526,142,709,112,745,84,756,150,63,29,155,104,1270,150,9,17,245,86,17,16,54,33,33,7,21.3,4.5,2.5,1.7,14.4,4.5,15.0,4.1,14.9,4.0,20.0,3.2,21.0,2.4,21.4,4.2,4.9,2.2,4.6,3.1,35.9,4.2,0.5,0.9,13.5,4.7,1.3,1.2,4.1,2.6,0.9,0.2,0.2885,0.1621,0.1028,0.4783,0.2925,1.3242,0.1107,0.6364,0.2213,0.8933,0.3162,0.6917,2.7589,0.6957,0.3478,0.3478,0.3478,0.1897,0.4743,0.1225,0.4111,0.1818,1.3794,0.0791,5.8103,0.1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,366,81,116,87,1011,147,43,15,23,14,0,15,77,40,0,15,28.1,5.8,3.3,2.5,28.6,4.1,1.2,0.4,0.6,0.4,0.0,1.4,2.2,1.1,0.0,1.4
48,Texas,TX,48199,Hardin County,48199,"Hardin County, Texas",890.575761973364,56576,0,24308,28,20845,539,11971,1430,1161,308,3891,513,4269,635,9265,944,9751,129,13874,45,10433,1004,1537,334,452,214,9036,279,639,222,5817,581,546,166,992,272,483,9,21.5,2.6,4.6,1.2,18.7,2.4,11.1,1.7,16.5,1.7,17.2,0.2,24.5,0.1,18.6,1.8,7.3,1.6,0.9,0.4,16.0,0.5,2.6,0.9,23.9,2.4,2.7,0.8,4.8,1.3,0.9,0.0,0.3083,0.5059,0.2925,0.1937,0.4545,1.7549,0.2134,0.4822,0.6008,0.7233,0.664,0.087,2.5573,0.5613,0.0316,0.0316,0.0316,0.585,0.8893,0.2964,0.5296,0.1818,2.4821,0.4862,6.8259,0.2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47495,3323,414,3213,152,3694,0,261,126,11,22,0,35,1782,370,75,82,15.9,1.9,5.7,0.3,6.5,0.0,0.5,0.2,0.0,0.1,0.0,0.1,3.1,0.7,0.1,0.1
48,Texas,TX,48201,Harris County,48201,"Harris County, Texas",1707.01326269874,4726177,0,1851489,320,1692896,4042,1200055,19817,155955,3741,530236,7457,541480,7181,997287,15770,521651,76,1239043,0,470738,6296,137657,3638,491027,8601,3419696,2478,482152,6607,47734,2039,107620,2961,112614,3350,45087,528,25.7,0.4,6.4,0.2,31.3,0.4,17.9,0.2,21.2,0.3,11.0,0.1,26.2,0.0,10.0,0.1,8.1,0.2,11.2,0.2,72.4,0.1,26.0,0.4,2.6,0.1,6.3,0.2,6.7,0.2,1.0,0.0,0.5099,0.7826,0.9684,0.6324,0.8024,3.6957,0.9051,0.0593,0.7628,0.0791,0.7431,0.9249,2.5692,0.581,0.8814,0.8814,0.8814,0.9921,0.0158,0.8498,0.7945,0.2213,2.8735,0.6759,10.0198,0.834,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3,5117840,171443,4091,872237,3642,2076103,0,330740,2563,5624,688,2357,273,114731,5234,17904,2553,10.1,0.2,18.5,0.1,43.9,0.0,7.0,0.1,0.1,0.1,0.0,0.1,2.4,0.1,0.4,0.1
48,Texas,TX,48203,Harrison County,48203,"Harrison County, Texas",900.058209717938,69098,0,29305,54,24993,565,17096,1525,2001,429,5816,720,4861,741,11128,1204,11729,106,16761,91,11927,1079,2335,439,1342,376,26671,436,416,166,6285,513,831,252,1606,306,1609,34,25.5,2.3,6.1,1.3,23.3,2.8,10.7,1.6,16.3,1.8,17.0,0.2,24.3,0.1,17.4,1.6,9.3,1.7,2.1,0.6,38.6,0.6,1.4,0.6,21.4,1.7,3.3,1.0,6.4,1.2,2.3,0.0,0.4901,0.7628,0.6798,0.1621,0.415,2.5098,0.5099,0.4585,0.5889,0.664,0.8419,0.3123,2.8656,0.7708,0.4071,0.4071,0.4071,0.3794,0.834,0.4822,0.7668,0.5771,3.0395,0.7747,8.822,0.6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66548,5506,616,14212,360,9597,0,421,111,155,70,0,35,2192,577,94,92,22.0,2.3,20.6,0.5,13.9,0.0,0.6,0.2,0.2,0.1,0.0,0.1,3.2,0.8,0.1,0.1
48,Texas,TX,48205,Hartley County,48205,"Hartley County, Texas",1461.950322509816,5369,0,1866,105,1626,91,485,189,27,31,344,127,643,202,838,246,870,40,1192,0,414,107,73,60,87,110,2151,208,31,39,270,110,44,44,39,37,1470,47,12.5,4.9,1.5,1.7,21.2,7.7,15.8,4.9,21.5,6.3,16.2,0.7,22.2,0.0,10.6,2.8,4.5,3.7,1.7,2.2,40.1,3.9,1.6,2.1,14.5,5.4,2.7,2.7,2.4,2.3,27.4,0.9,0.0593,0.0632,0.4822,0.5494,0.8182,1.9723,0.3123,0.4032,0.3083,0.1146,0.2569,0.2332,1.3162,0.0079,0.4545,0.4545,0.4545,0.4229,0.5494,0.2964,0.1028,0.996,2.3675,0.415,6.1105,0.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6230,152,95,396,182,1460,0,14,19,46,45,0,21,235,139,0,21,9.3,5.5,7.4,3.4,27.2,0.0,0.3,0.3,0.9,0.8,0.0,0.9,4.4,2.6,0.0,0.9
48,Texas,TX,48207,Haskell County,48207,"Haskell County, Texas",903.132658862518,5408,0,3101,55,2090,119,1430,238,152,72,413,120,811,122,1046,163,1266,54,943,18,1198,148,109,66,176,112,1967,10,26,22,382,82,24,30,109,62,268,121,27.8,4.6,6.3,2.9,19.8,5.6,20.5,3.1,20.4,3.1,23.4,1.0,17.4,0.3,23.3,2.9,5.2,3.1,3.4,2.2,36.4,0.2,0.8,0.7,12.3,2.6,1.1,1.4,5.2,3.0,5.0,2.2,0.6324,0.7708,0.3715,0.747,0.7747,3.2964,0.7826,0.8182,0.0435,0.9368,0.3676,0.5494,2.7155,0.664,0.3597,0.3597,0.3597,0.2648,0.415,0.1028,0.5929,0.7628,2.1383,0.3202,8.5099,0.6206,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4747,386,74,312,35,1549,0,4,6,11,12,0,21,91,37,0,21,18.5,3.4,5.8,0.6,28.6,0.0,0.1,0.1,0.2,0.2,0.0,0.9,1.7,0.7,0.0,0.9
48,Texas,TX,48209,Hays County,48209,"Hays County, Texas",676.851850850532,245351,0,94988,140,89328,783,49767,3624,6732,1029,27598,1817,13669,1250,31430,2286,28057,121,55716,35,26913,1597,4349,662,7534,1222,121045,1058,17180,1282,7328,754,3527,647,2479,534,7199,255,20.9,1.5,5.1,0.8,30.9,2.0,9.1,0.8,12.9,0.9,11.4,0.1,22.7,0.1,11.1,0.7,4.8,0.7,3.3,0.5,49.3,0.4,18.1,1.3,7.7,0.8,4.0,0.7,2.8,0.6,2.9,0.1,0.2648,0.5889,0.9644,0.0909,0.1542,2.0632,0.3478,0.0909,0.3715,0.1502,0.2925,0.5336,1.4387,0.0237,0.6324,0.6324,0.6324,0.9763,0.1976,0.5968,0.1739,0.6403,2.5849,0.5296,6.7192,0.2885,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,227616,7666,873,8629,603,98944,0,3900,342,292,118,148,74,7141,834,1991,981,8.6,1.0,3.5,0.2,40.3,0.0,1.6,0.1,0.1,0.1,0.1,0.1,2.9,0.3,0.8,0.4
48,Texas,TX,48211,Hemphill County,48211,"Hemphill County, Texas",906.285648875938,3371,0,1679,78,1345,94,389,195,66,50,250,81,257,119,605,160,635,93,846,63,629,127,50,48,262,107,1309,140,0,21,267,88,63,37,48,40,49,16,11.7,5.9,4.1,3.0,18.6,5.9,11.4,5.2,18.2,4.8,18.8,2.8,25.1,1.9,18.9,3.8,3.7,3.6,8.2,3.3,38.8,4.2,0.0,1.3,15.9,5.2,4.7,2.7,3.6,2.9,1.5,0.5,0.0435,0.419,0.2806,0.2213,0.6166,1.581,0.17,0.5771,0.6522,0.7549,0.1621,0.8656,3.0119,0.834,0.415,0.415,0.415,0.0,0.6443,0.6957,0.3399,0.419,2.0989,0.3083,7.1068,0.3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3264,237,96,10,11,1201,137,0,15,16,22,0,15,82,59,0,15,17.6,6.7,0.3,0.3,35.6,4.1,0.0,1.5,0.5,0.7,0.0,1.5,2.4,1.7,0.0,1.5
48,Texas,TX,48213,Henderson County,48213,"Henderson County, Texas",873.780636557678,82627,0,40933,56,31973,592,22159,1600,1959,389,7323,639,7800,650,15294,1040,18383,72,17652,0,14566,817,1241,278,1038,272,19982,368,1265,308,10770,786,1075,215,1712,320,1403,20,27.3,2.0,5.5,1.1,22.9,2.0,13.3,1.1,18.7,1.3,22.2,0.1,21.4,0.0,17.8,1.0,3.9,0.9,1.3,0.3,24.2,0.4,3.1,0.8,26.3,1.9,3.4,0.7,5.4,1.0,1.7,0.0,0.6087,0.6561,0.6364,0.3399,0.6522,2.8933,0.668,0.7708,0.249,0.6996,0.1897,0.1383,2.0474,0.2095,0.1462,0.1462,0.1462,0.6245,0.9368,0.4941,0.6206,0.4704,3.1464,0.8182,8.2333,0.5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,66667,5724,586,4592,374,11544,0,549,91,207,113,40,40,3036,533,14,10,17.9,1.8,5.6,0.5,14.0,0.0,0.7,0.1,0.3,0.1,0.0,0.1,3.7,0.6,0.0,0.1
48,Texas,TX,48215,Hidalgo County,48215,"Hidalgo County, Texas",1570.95592564168,873167,0,296286,232,257499,1634,362213,9667,28099,1942,73739,2845,155927,3814,268045,6309,97866,124,276461,61,104955,3278,27885,1614,143134,3923,823599,862,14166,1231,42632,1739,30939,1642,14393,1210,8481,147,41.9,1.1,7.6,0.5,28.6,1.1,31.4,0.8,31.0,0.7,11.2,0.1,31.7,0.1,12.1,0.4,10.8,0.6,17.9,0.5,94.3,0.1,4.8,0.4,14.4,0.6,12.1,0.6,5.6,0.5,1.0,0.0,0.9526,0.8933,0.9209,0.9565,0.9881,4.7114,0.9921,0.0672,0.9565,0.2016,0.9091,0.9684,3.1028,0.8656,0.9763,0.9763,0.9763,0.751,0.5375,0.9881,0.6601,0.2213,3.158,0.834,11.9485,0.9763,1,0,1,1,1,4,0,1,0,1,1,3,1,1,0,0,1,0,0,1,9,867118,50360,2517,4034,293,807715,0,8036,307,671,82,155,8,1834,477,1154,837,19.6,1.0,0.5,0.1,92.5,0.0,0.9,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.1
48,Texas,TX,48217,Hill County,48217,"Hill County, Texas",958.85736321938,36138,0,16236,63,13390,270,8239,780,744,131,2955,295,3573,346,6350,532,7403,19,8357,20,6177,408,805,160,893,202,11269,125,385,103,2698,270,425,101,735,180,933,22,23.4,2.2,4.5,0.8,22.1,2.2,14.4,1.4,17.9,1.5,20.5,0.1,23.1,0.1,17.4,1.1,6.0,1.2,2.6,0.6,31.2,0.3,2.3,0.6,16.6,1.7,3.2,0.8,5.5,1.3,2.6,0.1,0.4071,0.4901,0.5455,0.4348,0.581,2.4585,0.4941,0.6759,0.4111,0.664,0.4822,0.3913,2.6245,0.6126,0.2806,0.2806,0.2806,0.5494,0.668,0.4545,0.6324,0.6166,2.9209,0.7115,8.2845,0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32332,1968,238,2162,146,7910,0,216,40,67,33,0,31,801,157,113,108,14.7,1.7,6.0,0.4,21.9,0.0,0.6,0.1,0.2,0.1,0.0,0.1,2.2,0.4,0.3,0.3
48,Texas,TX,48219,Hockley County,48219,"Hockley County, Texas",908.391427562226,21495,0,9184,51,7922,228,5612,613,539,133,1609,238,2789,335,4265,549,3232,70,5728,25,3344,270,682,163,841,236,11918,69,223,101,1453,229,269,101,466,139,622,23,27.0,3.0,5.3,1.3,20.3,2.9,20.5,2.5,20.0,2.6,15.0,0.3,26.6,0.1,15.7,1.3,8.6,2.0,4.2,1.2,55.4,0.3,2.4,1.1,15.8,2.5,3.4,1.3,5.9,1.7,2.9,0.1,0.6008,0.6245,0.4071,0.747,0.747,3.1264,0.7352,0.3162,0.7866,0.5217,0.8063,0.668,3.0988,0.8617,0.6877,0.6877,0.6877,0.5613,0.6403,0.4941,0.7036,0.6403,3.0396,0.7787,9.9525,0.8221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22882,1468,185,569,53,10794,0,86,24,79,21,0,28,373,96,17,25,18.5,2.2,2.6,0.2,50.2,0.0,0.4,0.1,0.4,0.1,0.0,0.2,1.7,0.4,0.1,0.1
